"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"1692","min.1.rABQ.L1","rABQ","8","L1","1",0.0571024083035151,NA
"1693","max.1.rABQ.L1","rABQ","8","L1","1",0.381731670361227,NA
"1694","range.1.rABQ.L1","rABQ","8","L1","1",0.324629262057712,NA
"1695","slope.1.rABQ.L1","rABQ","8","L1","1",-0.0482546745199976,NA
"1696","mean.1.rqm.L1","rqm","9","L1","1",0.881881846174981,NA
"1697","min.1.rqm.L1","rqm","9","L1","1",0.849153182667637,NA
"1698","max.1.rqm.L1","rqm","9","L1","1",0.903227476143137,NA
"1699","range.1.rqm.L1","rqm","9","L1","1",0.0540742934755001,NA
"1700","slope.1.rqm.L1","rqm","9","L1","1",-0.000506054564516171,NA
"1701","mean.2.rQuant.L1","rQuant","1","L1","2",0.0433937378314873,NA
"1702","min.2.rQuant.L1","rQuant","1","L1","2",0.036913517007569,NA
"1703","max.2.rQuant.L1","rQuant","1","L1","2",0.0502675443510581,NA
"1704","range.2.rQuant.L1","rQuant","1","L1","2",0.0133540273434891,NA
"1705","slope.2.rQuant.L1","rQuant","1","L1","2",0.00121660199897656,NA
"1706","mean.2.rSigma.L1","rSigma","2","L1","2",3.41671552519403,NA
"1707","min.2.rSigma.L1","rSigma","2","L1","2",2.77010835789957,NA
"1708","max.2.rSigma.L1","rSigma","2","L1","2",4.11366699453565,NA
"1709","range.2.rSigma.L1","rSigma","2","L1","2",1.34355863663608,NA
"1710","slope.2.rSigma.L1","rSigma","2","L1","2",0.187312672104649,NA
"1711","mean.2.rConnect.L1","rConnect","3","L1","2",0.343919112962346,NA
"1712","min.2.rConnect.L1","rConnect","3","L1","2",0.210228743859294,NA
"1713","max.2.rConnect.L1","rConnect","3","L1","2",0.519923194504403,NA
"1714","range.2.rConnect.L1","rConnect","3","L1","2",0.309694450645109,NA
"1715","slope.2.rConnect.L1","rConnect","3","L1","2",-0.0512687728862884,NA
"1716","mean.2.rTau1.L1","rTau1","4","L1","2",2320.94965295916,NA
"1717","min.2.rTau1.L1","rTau1","4","L1","2",1326.12984308665,NA
"1718","max.2.rTau1.L1","rTau1","4","L1","2",4446.01164124176,NA
"1719","range.2.rTau1.L1","rTau1","4","L1","2",3119.88179815511,NA
"1720","slope.2.rTau1.L1","rTau1","4","L1","2",-400.855268314871,NA
"1721","mean.2.rTau2.L1","rTau2","5","L1","2",7646612.13571278,NA
"1722","min.2.rTau2.L1","rTau2","5","L1","2",4052251.16104198,NA
"1723","max.2.rTau2.L1","rTau2","5","L1","2",11331863.1333175,NA
"1724","range.2.rTau2.L1","rTau2","5","L1","2",7279611.97227552,NA
"1725","slope.2.rTau2.L1","rTau2","5","L1","2",999091.397991641,NA
"1726","mean.2.rNPQ.L1","rNPQ","6","L1","2",0.189198068607314,NA
"1727","min.2.rNPQ.L1","rNPQ","6","L1","2",0.13072306809554,NA
"1728","max.2.rNPQ.L1","rNPQ","6","L1","2",0.265955672538538,NA
"1729","range.2.rNPQ.L1","rNPQ","6","L1","2",0.135232604442998,NA
"1730","slope.2.rNPQ.L1","rNPQ","6","L1","2",0.0238191115950859,NA
"1731","mean.2.rqP.L1","rqP","7","L1","2",0.404242795172977,NA
"1732","min.2.rqP.L1","rqP","7","L1","2",0.324419571006054,NA
"1733","max.2.rqP.L1","rqP","7","L1","2",0.520035087513815,NA
"1734","range.2.rqP.L1","rqP","7","L1","2",0.195615516507761,NA
"1735","slope.2.rqP.L1","rqP","7","L1","2",0.0353726347564579,NA
"1736","mean.2.rABQ.L1","rABQ","8","L1","2",0.257312229011916,NA
"1737","min.2.rABQ.L1","rABQ","8","L1","2",0.105816639333636,NA
"1738","max.2.rABQ.L1","rABQ","8","L1","2",0.39786453201805,NA
"1739","range.2.rABQ.L1","rABQ","8","L1","2",0.292047892684414,NA
"1740","slope.2.rABQ.L1","rABQ","8","L1","2",-0.0407159536395185,NA
"1741","mean.2.rqm.L1","rqm","9","L1","2",0.880223084278515,NA
"1742","min.2.rqm.L1","rqm","9","L1","2",0.861249762658293,NA
"1743","max.2.rqm.L1","rqm","9","L1","2",0.89811001686997,NA
"1744","range.2.rqm.L1","rqm","9","L1","2",0.036860254211677,NA
"1745","slope.2.rqm.L1","rqm","9","L1","2",-0.00335810746849882,NA
"1746","mean.3.rQuant.L1","rQuant","1","L1","3",0.0466105273656929,NA
"1747","min.3.rQuant.L1","rQuant","1","L1","3",0.0409800485988178,NA
"1748","max.3.rQuant.L1","rQuant","1","L1","3",0.0554757181599606,NA
"1749","range.3.rQuant.L1","rQuant","1","L1","3",0.0144956695611428,NA
"1750","slope.3.rQuant.L1","rQuant","1","L1","3",0.00207816015005984,NA
"1751","mean.3.rSigma.L1","rSigma","2","L1","3",3.24480507646391,NA
"1752","min.3.rSigma.L1","rSigma","2","L1","3",2.73242045246451,NA
"1753","max.3.rSigma.L1","rSigma","2","L1","3",3.88885480622009,NA
"1754","range.3.rSigma.L1","rSigma","2","L1","3",1.15643435375558,NA
"1755","slope.3.rSigma.L1","rSigma","2","L1","3",0.188610309620868,NA
"1756","mean.3.rConnect.L1","rConnect","3","L1","3",0.274053836275946,NA
"1757","min.3.rConnect.L1","rConnect","3","L1","3",0.105434430310207,NA
"1758","max.3.rConnect.L1","rConnect","3","L1","3",0.44374559482228,NA
"1759","range.3.rConnect.L1","rConnect","3","L1","3",0.338311164512073,NA
"1760","slope.3.rConnect.L1","rConnect","3","L1","3",-0.058153880116626,NA
"1761","mean.3.rTau1.L1","rTau1","4","L1","3",2122.3134310988,NA
"1762","min.3.rTau1.L1","rTau1","4","L1","3",1551.39027449815,NA
"1763","max.3.rTau1.L1","rTau1","4","L1","3",2892.16726008015,NA
"1764","range.3.rTau1.L1","rTau1","4","L1","3",1340.776985582,NA
"1765","slope.3.rTau1.L1","rTau1","4","L1","3",-167.116132260789,NA
"1766","mean.3.rTau2.L1","rTau2","5","L1","3",7499837.6832117,NA
"1767","min.3.rTau2.L1","rTau2","5","L1","3",3570915.19014151,NA
"1768","max.3.rTau2.L1","rTau2","5","L1","3",11902752.3811692,NA
"1769","range.3.rTau2.L1","rTau2","5","L1","3",8331837.19102769,NA
"1770","slope.3.rTau2.L1","rTau2","5","L1","3",1057519.23681198,NA
"1771","mean.3.rNPQ.L1","rNPQ","6","L1","3",0.205934963869871,NA
"1772","min.3.rNPQ.L1","rNPQ","6","L1","3",0.144108307278933,NA
"1773","max.3.rNPQ.L1","rNPQ","6","L1","3",0.281618094449548,NA
"1774","range.3.rNPQ.L1","rNPQ","6","L1","3",0.137509787170615,NA
"1775","slope.3.rNPQ.L1","rNPQ","6","L1","3",0.0243747029155082,NA
"1776","mean.3.rqP.L1","rqP","7","L1","3",0.428558505969106,NA
"1777","min.3.rqP.L1","rqP","7","L1","3",0.337564262167554,NA
"1778","max.3.rqP.L1","rqP","7","L1","3",0.542014713787555,NA
"1779","range.3.rqP.L1","rqP","7","L1","3",0.204450451620001,NA
"1780","slope.3.rqP.L1","rqP","7","L1","3",0.0362931323439173,NA
"1781","mean.3.rABQ.L1","rABQ","8","L1","3",0.256765445760954,NA
"1782","min.3.rABQ.L1","rABQ","8","L1","3",0.109243482954865,NA
"1783","max.3.rABQ.L1","rABQ","8","L1","3",0.374129031136055,NA
"1784","range.3.rABQ.L1","rABQ","8","L1","3",0.26488554818119,NA
"1785","slope.3.rABQ.L1","rABQ","8","L1","3",-0.0432018861202967,NA
"1786","mean.3.rqm.L1","rqm","9","L1","3",0.874591178300952,NA
"1787","min.3.rqm.L1","rqm","9","L1","3",0.85073877425232,NA
"1788","max.3.rqm.L1","rqm","9","L1","3",0.889740367715081,NA
"1789","range.3.rqm.L1","rqm","9","L1","3",0.039001593462761,NA
"1790","slope.3.rqm.L1","rqm","9","L1","3",-0.00559143246065791,NA
"1791","mean.4.rQuant.L1","rQuant","1","L1","4",0.0477017268040167,NA
"1792","min.4.rQuant.L1","rQuant","1","L1","4",0.0434796490251485,NA
"1793","max.4.rQuant.L1","rQuant","1","L1","4",0.0570814657642905,NA
"1794","range.4.rQuant.L1","rQuant","1","L1","4",0.013601816739142,NA
"1795","slope.4.rQuant.L1","rQuant","1","L1","4",0.00131577413084584,NA
"1796","mean.4.rSigma.L1","rSigma","2","L1","4",3.09435454885014,NA
"1797","min.4.rSigma.L1","rSigma","2","L1","4",2.5400249328653,NA
"1798","max.4.rSigma.L1","rSigma","2","L1","4",3.45663470895605,NA
"1799","range.4.rSigma.L1","rSigma","2","L1","4",0.91660977609075,NA
"1800","slope.4.rSigma.L1","rSigma","2","L1","4",0.141710118525155,NA
"1801","mean.4.rConnect.L1","rConnect","3","L1","4",0.431342392937661,NA
"1802","min.4.rConnect.L1","rConnect","3","L1","4",0.226105078789235,NA
"1803","max.4.rConnect.L1","rConnect","3","L1","4",0.582764119739184,NA
"1804","range.4.rConnect.L1","rConnect","3","L1","4",0.356659040949949,NA
"1805","slope.4.rConnect.L1","rConnect","3","L1","4",-0.04377617404737,NA
"1806","mean.4.rTau1.L1","rTau1","4","L1","4",1440.80964210811,NA
"1807","min.4.rTau1.L1","rTau1","4","L1","4",714.890783382059,NA
"1808","max.4.rTau1.L1","rTau1","4","L1","4",2370.90110431677,NA
"1809","range.4.rTau1.L1","rTau1","4","L1","4",1656.01032093471,NA
"1810","slope.4.rTau1.L1","rTau1","4","L1","4",-221.679640309014,NA
"1811","mean.4.rTau2.L1","rTau2","5","L1","4",6397452.93713663,NA
"1812","min.4.rTau2.L1","rTau2","5","L1","4",3184754.45185522,NA
"1813","max.4.rTau2.L1","rTau2","5","L1","4",10017355.7276135,NA
"1814","range.4.rTau2.L1","rTau2","5","L1","4",6832601.27575828,NA
"1815","slope.4.rTau2.L1","rTau2","5","L1","4",810418.878845679,NA
"1816","mean.4.rNPQ.L1","rNPQ","6","L1","4",0.197152858610283,NA
"1817","min.4.rNPQ.L1","rNPQ","6","L1","4",0.129669969622015,NA
"1818","max.4.rNPQ.L1","rNPQ","6","L1","4",0.264146822088546,NA
"1819","range.4.rNPQ.L1","rNPQ","6","L1","4",0.134476852466531,NA
"1820","slope.4.rNPQ.L1","rNPQ","6","L1","4",0.0251706877888224,NA
"1821","mean.4.rqP.L1","rqP","7","L1","4",0.420277548550403,NA
"1822","min.4.rqP.L1","rqP","7","L1","4",0.320133871886058,NA
"1823","max.4.rqP.L1","rqP","7","L1","4",0.52607078798034,NA
"1824","range.4.rqP.L1","rqP","7","L1","4",0.205936916094282,NA
"1825","slope.4.rqP.L1","rqP","7","L1","4",0.0368763930460006,NA
"1826","mean.4.rABQ.L1","rABQ","8","L1","4",0.207759238133534,NA
"1827","min.4.rABQ.L1","rABQ","8","L1","4",0.115005448766358,NA
"1828","max.4.rABQ.L1","rABQ","8","L1","4",0.349683025585806,NA
"1829","range.4.rABQ.L1","rABQ","8","L1","4",0.234677576819448,NA
"1830","slope.4.rABQ.L1","rABQ","8","L1","4",-0.0362817287069689,NA
"1831","mean.4.rqm.L1","rqm","9","L1","4",0.871092872789086,NA
"1832","min.4.rqm.L1","rqm","9","L1","4",0.845745463284922,NA
"1833","max.4.rqm.L1","rqm","9","L1","4",0.882502437050167,NA
"1834","range.4.rqm.L1","rqm","9","L1","4",0.036756973765245,NA
"1835","slope.4.rqm.L1","rqm","9","L1","4",-0.00355569231199177,NA
"1836","mean.1.rQuant.L2","rQuant","1","L2","1",0.108041128596634,NA
"1837","min.1.rQuant.L2","rQuant","1","L2","1",0.0869551127430064,NA
"1838","max.1.rQuant.L2","rQuant","1","L2","1",0.124693078410372,NA
"1839","range.1.rQuant.L2","rQuant","1","L2","1",0.0377379656673656,NA
"1840","slope.1.rQuant.L2","rQuant","1","L2","1",0.00688928294996559,NA
"1841","mean.1.rSigma.L2","rSigma","2","L2","1",5.06292764150789,NA
"1842","min.1.rSigma.L2","rSigma","2","L2","1",4.89578786504799,NA
"1843","max.1.rSigma.L2","rSigma","2","L2","1",5.18826901512365,NA
"1844","range.1.rSigma.L2","rSigma","2","L2","1",0.29248115007566,NA
"1845","slope.1.rSigma.L2","rSigma","2","L2","1",0.0257690732747959,NA
"1846","mean.1.rConnect.L2","rConnect","3","L2","1",0.245621029963734,NA
"1847","min.1.rConnect.L2","rConnect","3","L2","1",0.194497763637737,NA
"1848","max.1.rConnect.L2","rConnect","3","L2","1",0.283406736437689,NA
"1849","range.1.rConnect.L2","rConnect","3","L2","1",0.088908972799952,NA
"1850","slope.1.rConnect.L2","rConnect","3","L2","1",-0.00999420439657168,NA
"1851","mean.1.rTau1.L2","rTau1","4","L2","1",1982.87720107093,NA
"1852","min.1.rTau1.L2","rTau1","4","L2","1",1924.1856019417,NA
"1853","max.1.rTau1.L2","rTau1","4","L2","1",2097.62048688799,NA
"1854","range.1.rTau1.L2","rTau1","4","L2","1",173.43488494629,NA
"1855","slope.1.rTau1.L2","rTau1","4","L2","1",-14.337086643493,NA
"1856","mean.1.rTau2.L2","rTau2","5","L2","1",4076086.90537255,NA
"1857","min.1.rTau2.L2","rTau2","5","L2","1",3572104.75039807,NA
"1858","max.1.rTau2.L2","rTau2","5","L2","1",5252457.78131464,NA
"1859","range.1.rTau2.L2","rTau2","5","L2","1",1680353.03091657,NA
"1860","slope.1.rTau2.L2","rTau2","5","L2","1",-308927.046240713,NA
"1861","mean.1.rNPQ.L2","rNPQ","6","L2","1",0.229783034868316,NA
"1862","min.1.rNPQ.L2","rNPQ","6","L2","1",0.212893374686485,NA
"1863","max.1.rNPQ.L2","rNPQ","6","L2","1",0.252481717380129,NA
"1864","range.1.rNPQ.L2","rNPQ","6","L2","1",0.039588342693644,NA
"1865","slope.1.rNPQ.L2","rNPQ","6","L2","1",-0.00714205392195836,NA
"1866","mean.1.rqP.L2","rqP","7","L2","1",0.599899655984712,NA
"1867","min.1.rqP.L2","rqP","7","L2","1",0.59178671208238,NA
"1868","max.1.rqP.L2","rqP","7","L2","1",0.607771076334306,NA
"1869","range.1.rqP.L2","rqP","7","L2","1",0.0159843642519261,NA
"1870","slope.1.rqP.L2","rqP","7","L2","1",0.00302895302462586,NA
"1871","mean.1.rABQ.L2","rABQ","8","L2","1",-0.0983095824627984,NA
"1872","min.1.rABQ.L2","rABQ","8","L2","1",-0.125500101756933,NA
"1873","max.1.rABQ.L2","rABQ","8","L2","1",-0.0620516639036599,NA
"1874","range.1.rABQ.L2","rABQ","8","L2","1",0.0634484378532731,NA
"1875","slope.1.rABQ.L2","rABQ","8","L2","1",-0.00559012929137295,NA
"1876","mean.1.rqm.L2","rqm","9","L2","1",0.714365733664575,NA
"1877","min.1.rqm.L2","rqm","9","L2","1",0.67034205925574,NA
"1878","max.1.rqm.L2","rqm","9","L2","1",0.770111992024891,NA
"1879","range.1.rqm.L2","rqm","9","L2","1",0.099769932769151,NA
"1880","slope.1.rqm.L2","rqm","9","L2","1",-0.0182135757609244,NA
"1881","mean.2.rQuant.L2","rQuant","1","L2","2",0.107778122298288,NA
"1882","min.2.rQuant.L2","rQuant","1","L2","2",0.0909791707492527,NA
"1883","max.2.rQuant.L2","rQuant","1","L2","2",0.120182453923145,NA
"1884","range.2.rQuant.L2","rQuant","1","L2","2",0.0292032831738923,NA
"1885","slope.2.rQuant.L2","rQuant","1","L2","2",0.00606829113161057,NA
"1886","mean.2.rSigma.L2","rSigma","2","L2","2",4.87532098851315,NA
"1887","min.2.rSigma.L2","rSigma","2","L2","2",4.66652787494054,NA
"1888","max.2.rSigma.L2","rSigma","2","L2","2",5.0084126207576,NA
"1889","range.2.rSigma.L2","rSigma","2","L2","2",0.34188474581706,NA
"1890","slope.2.rSigma.L2","rSigma","2","L2","2",0.0581522315342556,NA
"1891","mean.2.rConnect.L2","rConnect","3","L2","2",0.248595916256589,NA
"1892","min.2.rConnect.L2","rConnect","3","L2","2",0.185363114997348,NA
"1893","max.2.rConnect.L2","rConnect","3","L2","2",0.294334038003596,NA
"1894","range.2.rConnect.L2","rConnect","3","L2","2",0.108970923006248,NA
"1895","slope.2.rConnect.L2","rConnect","3","L2","2",-0.013020768579809,NA
"1896","mean.2.rTau1.L2","rTau1","4","L2","2",1775.0131216614,NA
"1897","min.2.rTau1.L2","rTau1","4","L2","2",1558.33375840189,NA
"1898","max.2.rTau1.L2","rTau1","4","L2","2",1910.91133201967,NA
"1899","range.2.rTau1.L2","rTau1","4","L2","2",352.57757361778,NA
"1900","slope.2.rTau1.L2","rTau1","4","L2","2",51.0133350582412,NA
"1901","mean.2.rTau2.L2","rTau2","5","L2","2",3481626.77181692,NA
"1902","min.2.rTau2.L2","rTau2","5","L2","2",3157523.97806549,NA
"1903","max.2.rTau2.L2","rTau2","5","L2","2",3816949.86821877,NA
"1904","range.2.rTau2.L2","rTau2","5","L2","2",659425.89015328,NA
"1905","slope.2.rTau2.L2","rTau2","5","L2","2",-104380.446447634,NA
"1906","mean.2.rNPQ.L2","rNPQ","6","L2","2",0.287290351134655,NA
"1907","min.2.rNPQ.L2","rNPQ","6","L2","2",0.274284135066471,NA
"1908","max.2.rNPQ.L2","rNPQ","6","L2","2",0.301875192049552,NA
"1909","range.2.rNPQ.L2","rNPQ","6","L2","2",0.027591056983081,NA
"1910","slope.2.rNPQ.L2","rNPQ","6","L2","2",-0.00586785376008388,NA
"1911","mean.2.rqP.L2","rqP","7","L2","2",0.638971816069934,NA
"1912","min.2.rqP.L2","rqP","7","L2","2",0.628231376382173,NA
"1913","max.2.rqP.L2","rqP","7","L2","2",0.646033236677808,NA
"1914","range.2.rqP.L2","rqP","7","L2","2",0.017801860295635,NA
"1915","slope.2.rqP.L2","rqP","7","L2","2",0.0032262409519019,NA
"1916","mean.2.rABQ.L2","rABQ","8","L2","2",-0.0597432683848144,NA
"1917","min.2.rABQ.L2","rABQ","8","L2","2",-0.0886732530323315,NA
"1918","max.2.rABQ.L2","rABQ","8","L2","2",-0.0143581343362034,NA
"1919","range.2.rABQ.L2","rABQ","8","L2","2",0.0743151186961281,NA
"1920","slope.2.rABQ.L2","rABQ","8","L2","2",-0.0126404878889376,NA
"1921","mean.2.rqm.L2","rqm","9","L2","2",0.702507050181451,NA
"1922","min.2.rqm.L2","rqm","9","L2","2",0.668268179370609,NA
"1923","max.2.rqm.L2","rqm","9","L2","2",0.74887610489879,NA
"1924","range.2.rqm.L2","rqm","9","L2","2",0.080607925528181,NA
"1925","slope.2.rqm.L2","rqm","9","L2","2",-0.0167499098203275,NA
"1926","mean.3.rQuant.L2","rQuant","1","L2","3",0.112777117223727,NA
"1927","min.3.rQuant.L2","rQuant","1","L2","3",0.0936652630405804,NA
"1928","max.3.rQuant.L2","rQuant","1","L2","3",0.125169065103992,NA
"1929","range.3.rQuant.L2","rQuant","1","L2","3",0.0315038020634116,NA
"1930","slope.3.rQuant.L2","rQuant","1","L2","3",0.00636777934666397,NA
"1931","mean.3.rSigma.L2","rSigma","2","L2","3",4.88039204401124,NA
"1932","min.3.rSigma.L2","rSigma","2","L2","3",4.67366763565421,NA
"1933","max.3.rSigma.L2","rSigma","2","L2","3",5.20507531342298,NA
"1934","range.3.rSigma.L2","rSigma","2","L2","3",0.53140767776877,NA
"1935","slope.3.rSigma.L2","rSigma","2","L2","3",0.0707847085248965,NA
"1936","mean.3.rConnect.L2","rConnect","3","L2","3",0.20132279160942,NA
"1937","min.3.rConnect.L2","rConnect","3","L2","3",0.142288593496942,NA
"1938","max.3.rConnect.L2","rConnect","3","L2","3",0.249074046429103,NA
"1939","range.3.rConnect.L2","rConnect","3","L2","3",0.106785452932161,NA
"1940","slope.3.rConnect.L2","rConnect","3","L2","3",0.00635598899815885,NA
"1941","mean.3.rTau1.L2","rTau1","4","L2","3",1493.94057185321,NA
"1942","min.3.rTau1.L2","rTau1","4","L2","3",1373.06903026308,NA
"1943","max.3.rTau1.L2","rTau1","4","L2","3",1652.7172367595,NA
"1944","range.3.rTau1.L2","rTau1","4","L2","3",279.64820649642,NA
"1945","slope.3.rTau1.L2","rTau1","4","L2","3",0.768005403181607,NA
"1946","mean.3.rTau2.L2","rTau2","5","L2","3",3021539.70783208,NA
"1947","min.3.rTau2.L2","rTau2","5","L2","3",2694557.07694577,NA
"1948","max.3.rTau2.L2","rTau2","5","L2","3",3681347.52352044,NA
"1949","range.3.rTau2.L2","rTau2","5","L2","3",986790.44657467,NA
"1950","slope.3.rTau2.L2","rTau2","5","L2","3",-139332.288341089,NA
"1951","mean.3.rNPQ.L2","rNPQ","6","L2","3",0.301305675134743,NA
"1952","min.3.rNPQ.L2","rNPQ","6","L2","3",0.285055456118405,NA
"1953","max.3.rNPQ.L2","rNPQ","6","L2","3",0.323921997619237,NA
"1954","range.3.rNPQ.L2","rNPQ","6","L2","3",0.038866541500832,NA
"1955","slope.3.rNPQ.L2","rNPQ","6","L2","3",-0.0073067519329668,NA
"1956","mean.3.rqP.L2","rqP","7","L2","3",0.655760033289391,NA
"1957","min.3.rqP.L2","rqP","7","L2","3",0.649808216148136,NA
"1958","max.3.rqP.L2","rqP","7","L2","3",0.663912401275027,NA
